#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
J      0   -1   -5   -5    0   -3   -2    1   -4    1   -1   -3   -4   -6   -4   -2   -4    1   -3   -4    6 
U      0   16   -5   -6    0   -3   -2    0   -4    0   -1   -2   -4   -6   -4   -2   -4    1   -4   -3    6 
>HAsON 4
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -2   -2   -2   -1    1    0   -1   -1   -1   -1    0    0    0   -1    2    0    0   -2   -4    2 
C     -4   26  -11  -11   -5   -4  -15   -3   -9   -3   -5  -14  -10  -13   -5   -1  -12   -3   -7  -11    4 
D     -1   -7    7    2   -5   -1   -1   -5    0   -5   -5    1   -1    1   -1    1    0   -5   -5  -10    0 
E      0   -7    3    7   -4   -2    0   -3    1   -3   -3    2    0    2    1    1   -1   -2   -4   -8   -3 
F     -2   -4   -8   -3    7   -5    2    0   -4    1    1   -4   -4   -3   -4   -3    0    0    2    7   -1 
G      0   -4   -3   -6   -5    9    0   -6   -3   -5   -5   -1   -3   -3   -4   -1   -3   -5   -5  -12    1 
H     -1   -7   -2    2    0   -3   10   -2    0   -2   -3   -1   -3    1    0    0    1   -2   -3    6   -5 
I     -2   -4   -4   -2    0   -6   -5    5   -4    2    1   -7   -3   -4   -4   -4   -3    3   -2   -7   -1 
K      0   -6   -1   -1   -3   -2   -3   -3    6   -2   -2    1   -1   -2    3   -2    0   -3   -4   -7   -6 
L     -1   -3   -4   -4    2   -5   -3    2   -3    5    3   -4   -4   -4   -3   -3   -2    1    0   -7    0 
M     -1   -3   -5   -2    1   -5   -6    2   -3    3    8   -5   -5   -5   -2   -3   -4    1   -1   -9    1 
N     -2   -4    1   -2   -3    0    0   -5    0   -4   -4    7   -2   -2    0    0    1   -3   -4  -10   -4 
P     -1  -10   -4   -4   -4   -3   -4   -3   -2   -4   -5   -7   10   -5   -2   -4   -7   -3   -6  -13   -7 
Q      0   -4    6    4   -3   -2    2   -3    2   -2   -2    3   -2    9    2    1    0   -2   -4   -9   -1 
R     -1   -3    1    0   -3   -3    0   -3    3   -2   -2    2   -2    1    7   -1    1   -3   -3   -7   -1 
S      1   -2    0   -1   -3    0   -2   -3    0   -3   -2    0    0   -2    0    6    4   -2   -5   -8    3 
T     -1   -4   -4   -1   -2   -2   -4   -1   -1   -2   -1    0   -1   -2   -1    1    6    0   -3   -5   -1 
V     -1   -3   -6   -2    0   -5   -6    3   -4    1    1   -6   -3   -3   -4   -3   -4    4   -2   -9    0 
W     -2   -5   -5   -8    3   -4    2   -1   -3   -1   -1   -2   -4   -1   -3   -5   -5   -1   14    0    0 
Y     -2   -4   -4   -7    4   -4    1   -1   -2    0   -1   -4   -4   -4   -1   -4   -1   -1    4   11   -4 
J      0   -1   -2   -3    0   -3   -1    1   -3    1    2   -4   -4   -2   -3    0    0    1   -3   -9    7 
U      0   16   -2   -3    0   -3   -2    0   -3    0    2   -4   -5   -3   -3    0   -1    1   -3  -10    7 
>HAsOn 5
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -2    1    0   -2    0    0   -1    0   -1   -1   -1    0    0   -1    1    1    0    0   -2    2 
C     -3   26  -20  -17   -4   -4  -21   -3  -14   -3   -4   -9  -10   -5   -5   -6   -2   -3  -16  -14   -2 
D     -1   -7    5    2   -5   -1   -2   -6   -1   -5   -5    2   -1    0   -2    0    0   -5   -3   -3   -3 
E      0   -7    4    5   -4   -3    1   -3    1   -3   -3    2   -1    2    0    2    2   -3   -3   -3   -2 
F     -2   -4   -6   -5    7   -5    2    0   -4    1    1   -3   -4   -2   -4   -4   -3    0    2    2    0 
G      0   -4   -4   -2   -5    9   -4   -6   -5   -5   -5   -3   -3   -4   -6   -2   -4   -5   -5   -3   -2 
H     -1   -7    1   -1    0   -3    7   -2   -1   -2   -3   -1   -3    1   -1    0   -1   -2   -1    2   -2 
I     -2   -4   -7   -3    0   -6   -2    5   -3    2    1   -5   -3   -3   -2   -5   -2    3    0   -2    0 
K      0   -7    3    3   -3   -2    2   -3    6   -2   -2    3   -1    3    4    2    2   -3    0    3    0 
L     -1   -3   -5   -3    2   -5   -1    2   -3    5    3   -3   -4   -2   -1   -4   -2    1   -1   -2    1 
M     -1   -3   -4   -1    1   -5   -3    2   -4    3    7   -2   -5   -2   -2   -1   -1    1    1   -3    1 
N     -2   -4    2    0   -3    0    0   -5   -1   -4   -4    5   -2    1    0    1    1   -4   -3   -4   -1 
