#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -7    0    0   -1    0    0   -1    1   -1    1    0   -1    1    0    1    1    0   -1    0    1 
C     -9   20  -14  -20   -5  -12  -14   -9  -33  -10  -22  -26   -9  -30  -17  -23  -20   -7   -8  -10   -1 
D     -1  -12    5    2   -6    0    0   -6    0   -6   -2    3    0    1   -1    1    1   -5   -2   -4   -2 
E      0  -11    4    6   -4   -2    1   -4    2   -3   -1    3    0    4    2    3    2   -3   -3   -2   -1 
F     -2   -4   -6   -5    8   -5   -2    1   -4    2    0   -4   -5   -5   -3   -4   -4    0    3    4    0 
G      0  -10   -2   -3   -5    8   -4   -6   -3   -6   -5   -2   -2   -2   -4   -1   -3   -5   -7   -5   -4 
H     -1  -10   -1    0   -1   -3   10   -3    1   -2   -1    0   -2    0    1    1   -1   -2    0    2   -2 
I     -2   -8   -5   -4    1   -6   -4    5   -4    2    1   -3   -4   -4   -3   -5   -1    3    0   -1    0 
K      0  -14    1    2   -4   -2    1   -3    5   -3    1    1   -1    2    3    0   -1   -2   -2   -1   -2 
L     -1   -9   -4   -3    2   -5   -3    3   -2    5    2   -4   -4   -3   -2   -4   -4    2    1    0    1 
M      0  -10   -2   -2    2   -4   -1    2    0    3    5    0   -3   -2    0   -2   -1    1    0    0    0 
N     -1  -12    1    0   -4    0    0   -4    0   -4   -1    5   -1    0    0    1    0   -4   -2   -1   -2 
P     -1   -7    0   -2   -5   -2   -4   -4   -4   -4   -5   -1   10   -3   -4    0   -1   -3  -11   -4   -4 
Q      0  -12    2    2   -3   -2    1   -3    2   -2    1    2   -1    5    2    2    1   -2   -3    0    0 
R     -1  -11    1    1   -3   -2    2   -2    3   -2    2    0   -1    2    5   -1   -1   -2   -1   -1    1 
S      0   -8   -1   -1   -3    0   -2   -4   -1   -3   -1    1    0    0   -1    4    2   -2   -3   -3   -1 
T     -1   -7   -1   -2   -3   -2   -3   -1   -2   -2   -2   -1   -1   -1   -1    1    5   -1   -5   -3    1 
V     -1   -7   -3   -4    0   -5   -2    3   -4    1    0   -4   -4   -5   -3   -4   -3    4   -1   -2    0 
W     -3   -5   -7   -5    3   -6   -3   -2   -2   -1   -2   -3   -6   -4   -2   -3   -4   -1   12    2    0 
Y     -2   -4   -3   -4    4   -4    1   -1   -2    0   -1   -1   -4   -2   -1   -2   -3   -1    3    8   -2 
J      1   -1   -4   -3    0   -2   -2    0   -2    0    1   -1   -4   -4   -3   -1   -4    1   -3    0   10 
U     -1   17   -6   -6   -2   -5   -4   -2   -5   -2   -2   -3   -6   -6   -6   -4   -6   -1   -4   -2    8 
>HAsON 4
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -7    0   -2   -1    0   -2   -1   -1   -1    0    0   -1    1   -1    1    1    0   -3   -3    2 
C    -10   20  -20  -18   -5  -12  -14   -9  -14  -11  -12   -8   -9  -22  -12  -17   -5   -8   -8  -12   -4 
D     -1  -12    8    3   -6    0    0   -5    0   -5   -4    1    0    1   -1    1   -1   -5   -7  -10   -1 
E      0  -11    4    7   -4   -1   -2   -3    2   -3   -2    0    0    1    1    1   -1   -2   -5   -2   -6 
F     -2   -5  -11   -7    8   -5    0    1   -4    2    1   -6   -5   -3   -3   -3   -3    0    3    3   -1 
G      0   -9   -1   -5   -5    8   -4   -6   -2   -5   -5   -4   -2   -3   -3   -2   -3   -5   -6   -4   -2 
